dosya,kaynak,tur,seviye,brightness,contrast,blur_score,gurultu_tahmini,entropi,siddet_skoru
veriseti/sentetik/1_karisik_orta_27.png,1,karisik,orta,52.255432764689125,30.406976569763007,8259.947839206996,20.379743442036148,6.784764471419326,0.6
veriseti/sentetik/1_gurultu_orta_28.png,1,gurultu,orta,120.32434304555257,60.071223608006335,16491.9549558901,28.8001643962462,7.837608104487028,0.6
veriseti/sentetik/1_karanlik_orta_29.png,1,karanlik,orta,47.004870096842446,20.857246260893024,7.435510263484704,0.2543052377484954,6.038969056118204,0.6
veriseti/sentetik/1_bulanik_orta_30.png,1,bulanik,orta,120.76956335703532,52.278331995297606,3.170149793512792,0.2540573886340935,7.401884421698888,0.6
veriseti/sentetik/1_karisik_orta_31.png,1,karisik,orta,48.047666231791176,33.0069227648691,14309.214178598211,26.765860129051088,6.662764466055925,0.6
veriseti/sentetik/1_gurultu_orta_32.png,1,gurultu,orta,120.27455806732178,57.600038925229555,10283.937219116247,22.702989394835633,7.780647345665208,0.6
veriseti/sentetik/1_karanlik_orta_33.png,1,karanlik,orta,45.98871930440267,20.394331778614966,7.157123195831143,0.2518492420396714,6.013510042653898,0.6
veriseti/sentetik/1_bulanik_orta_34.png,1,bulanik,orta,120.76956335703532,52.278331995297606,3.170149793512792,0.2540573886340935,7.401884421698888,0.6
veriseti/sentetik/1_karisik_orta_35.png,1,karisik,orta,46.26923815409342,29.049817248645514,9265.88211370395,21.577868223717626,6.62852561025324,0.6
veriseti/sentetik/1_gurultu_orta_36.png,1,gurultu,orta,120.27218023935954,58.069061513307936,11453.476526570288,23.982185927988876,7.79588463580607,0.6
veriseti/sentetik/1_karanlik_orta_37.png,1,karanlik,orta,48.68261273701986,21.602656499793824,7.888293205600248,0.2581773810019608,6.092205022095763,0.6
veriseti/sentetik/1_bulanik_orta_38.png,1,bulanik,orta,120.76956335703532,52.278331995297606,3.170149793512792,0.2540573886340935,7.401884421698888,0.6
veriseti/sentetik/1_karisik_orta_39.png,1,karisik,orta,49.00535297393799,30.717098699350544,10300.071642480232,22.740519900395768,6.706668995622818,0.6
veriseti/sentetik/1_gurultu_orta_40.png,1,gurultu,orta,120.29426129659016,59.20585702756812,14256.577622409388,26.763130860392817,7.823260765088673,0.6
veriseti/sentetik/1_karanlik_orta_41.png,1,karanlik,orta,42.38545163472494,18.829771778663364,6.260237335018853,0.24277379813823122,5.9089114785318575,0.6
veriseti/sentetik/1_bulanik_orta_42.png,1,bulanik,orta,120.76963488260905,52.412964747950404,4.040071785306787,0.25455781223537927,7.4035360264697925,0.6
veriseti/sentetik/1_karisik_orta_43.png,1,karisik,orta,43.40002950032552,30.185265485504075,12196.285418913862,24.702653620229594,6.525062967856864,0.6
veriseti/sentetik/1_gurultu_orta_44.png,1,gurultu,orta,120.29516633351643,58.48525313874857,12413.851639188819,24.964322918386586,7.807138690260647,0.6
veriseti/sentetik/1_karanlik_orta_45.png,1,karanlik,orta,36.69878419240316,16.315727646037477,4.965331997722387,0.22737813526499945,5.704836914037452,0.6
veriseti/sentetik/1_bulanik_orta_46.png,1,bulanik,orta,120.76963488260905,52.412964747950404,4.040071785306787,0.25455781223537927,7.4035360264697925,0.6
veriseti/sentetik/1_karisik_orta_47.png,1,karisik,orta,37.81633154551188,27.15408596752489,10329.381121254713,22.728540149390604,6.33390378862674,0.6
veriseti/sentetik/1_gurultu_siddetli_48.png,1,gurultu,siddetli,120.56532764434814,68.1552615809797,40715.85901297564,45.30826287867292,7.782645409008077,0.9
veriseti/sentetik/1_karanlik_siddetli_49.png,1,karanlik,siddetli,14.861410776774088,6.755945956208372,1.5183092717375581,0.1451137929551618,4.456643338168172,0.9
veriseti/sentetik/1_bulanik_siddetli_50.png,1,bulanik,siddetli,120.76917044321696,51.72332605568686,1.9592768331992072,0.2506468676839288,7.393808491598603,0.9
veriseti/sentetik/1_karisik_siddetli_51.png,1,karisik,siddetli,27.330968856811523,33.005864776973176,21442.001057345005,32.24833105788319,5.136443070348831,0.9
veriseti/sentetik/1_gurultu_siddetli_52.png,1,gurultu,siddetli,120.4383061726888,64.64248340786794,29459.523302619073,38.517537503987455,7.838903330003906,0.9
veriseti/sentetik/1_karanlik_siddetli_53.png,1,karanlik,siddetli,16.609912872314453,7.514707237562182,1.7189048052644769,0.1550367423944093,4.610439787221599,0.9
veriseti/sentetik/1_bulanik_siddetli_54.png,1,bulanik,siddetli,120.7695681254069,51.8592883463862,2.105411210448943,0.2513777696641549,7.395912529608662,0.9
veriseti/sentetik/1_karisik_siddetli_55.png,1,karisik,siddetli,25.445720036824543,28.87643343020072,16187.117977111746,28.12777404128156,5.226307809103084,0.9
veriseti/sentetik/1_gurultu_siddetli_56.png,1,gurultu,siddetli,120.46749687194824,65.64444564378866,32498.129470644762,40.46012934609064,7.827708498729801,0.9
veriseti/sentetik/1_karanlik_siddetli_57.png,1,karanlik,siddetli,22.18127663930257,9.957405651625761,2.438595762265221,0.18012294624623024,5.0041025945467075,0.9
veriseti/sentetik/1_bulanik_siddetli_58.png,1,bulanik,siddetli,120.76949850718181,52.131639192003114,2.6163555713257867,0.25261634969074465,7.399915891527251,0.9
veriseti/sentetik/1_karisik_siddetli_59.png,1,karisik,siddetli,30.194876670837402,32.1863941580392,19777.39936285559,31.192272536678765,5.544642604156621,0.9
veriseti/sentetik/1_gurultu_siddetli_60.png,1,gurultu,siddetli,120.47709941864014,65.45960931632672,31956.17674152335,40.15305454274609,7.829885883119893,0.9
veriseti/sentetik/1_karanlik_siddetli_61.png,1,karanlik,siddetli,20.842838923136394,9.358669583693722,2.252184220047942,0.17461136495971893,4.914220929157918,0.9
veriseti/sentetik/1_bulanik_siddetli_62.png,1,bulanik,siddetli,120.7695681254069,51.8592883463862,2.105411210448943,0.2513777696641549,7.395912529608662,0.9
veriseti/sentetik/1_karisik_siddetli_63.png,1,karisik,siddetli,29.09216022491455,31.4360728245766,18950.496206614804,30.507690920374486,5.474847356975727,0.9
veriseti/sentetik/1_gurultu_siddetli_64.png,1,gurultu,siddetli,120.43495337168376,64.96858344785058,30423.80892363701,39.15279195527147,7.836118795290035,0.9
veriseti/sentetik/1_karanlik_siddetli_65.png,1,karanlik,siddetli,21.957443873087566,9.870621092792234,2.4119504170424384,0.17934319323217732,4.992637034918702,0.9
veriseti/sentetik/1_bulanik_siddetli_66.png,1,bulanik,siddetli,120.76917044321696,51.72332605568686,1.9592768331992072,0.2506468676839288,7.393808491598603,0.9
veriseti/sentetik/1_karisik_siddetli_67.png,1,karisik,siddetli,29.487772941589355,31.160277242305803,18471.375152222583,30.145351754427097,5.538604059893961,0.9
veriseti/sentetik/1_gurultu_siddetli_68.png,1,gurultu,siddetli,120.63868014017741,69.6496127261578,45939.615341493605,48.16649893179041,7.74796333767882,0.9
veriseti/sentetik/1_karanlik_siddetli_69.png,1,karanlik,siddetli,27.40873432159424,12.23825870220059,3.2313397573290987,0.19934842368421643,5.29656736379551,0.9
veriseti/sentetik/1_bulanik_siddetli_70.png,1,bulanik,siddetli,120.76936944325765,51.99698754381922,2.310335473028822,0.2517924044608048,7.397977062954951,0.9
veriseti/sentetik/1_karisik_siddetli_71.png,1,karisik,siddetli,37.18417517344157,39.44090103320267,29618.19363660425,38.14314471149328,5.7673221490639195,0.9
veriseti/sentetik/1_temiz_72.png,1,temiz,yok,120.76889546712239,53.018972260574465,40.44156548489344,0.37538831533338846,7.413693811339543,0.0
veriseti/sentetik/1_temiz_73.png,1,temiz,yok,120.76889546712239,53.018972260574465,40.44156548489344,0.37538831533338846,7.413693811339543,0.0
veriseti/sentetik/1_temiz_74.png,1,temiz,yok,120.76889546712239,53.018972260574465,40.44156548489344,0.37538831533338846,7.413693811339543,0.0
veriseti/sentetik/1_temiz_75.png,1,temiz,yok,120.76889546712239,53.018972260574465,40.44156548489344,0.37538831533338846,7.413693811339543,0.0
veriseti/sentetik/1_temiz_76.png,1,temiz,yok,120.76889546712239,53.018972260574465,40.44156548489344,0.37538831533338846,7.413693811339543,0.0
veriseti/sentetik/1_temiz_77.png,1,temiz,yok,120.76889546712239,53.018972260574465,40.44156548489344,0.37538831533338846,7.413693811339543,0.0
veriseti/sentetik/10_gurultu_hafif_78.png,10,gurultu,hafif,115.87511634325304,66.11606850791533,4905.010891298863,14.896286221947346,7.700930987954467,0.3
veriseti/sentetik/10_karanlik_hafif_79.png,10,karanlik,hafif,66.08276787498691,36.879409711668806,207.69121383256967,1.1205611133950002,6.613860285812435,0.3
veriseti/sentetik/10_bulanik_hafif_80.png,10,bulanik,hafif,116.4248160872503,63.2676291890271,160.19456278318756,0.5341910009503411,7.438735959041378,0.3
veriseti/sentetik/10_karisik_hafif_81.png,10,karisik,hafif,65.64242983716703,39.544862856433284,4429.778233303736,14.69209065505963,7.10784263955251,0.3
veriseti/sentetik/10_gurultu_hafif_82.png,10,gurultu,hafif,115.89407386963846,65.14326477914075,2184.3776010053007,9.188199176347638,7.5853004605412675,0.3
veriseti/sentetik/10_karanlik_hafif_83.png,10,karanlik,hafif,79.81879383690055,44.538593524505615,302.2927990615084,1.3350735530876103,6.852815040486625,0.3
veriseti/sentetik/10_bulanik_hafif_84.png,10,bulanik,hafif,116.39625417550938,62.5510854336484,76.9036466092388,0.36851171928496324,7.421628417753222,0.3
veriseti/sentetik/10_karisik_hafif_85.png,10,karisik,hafif,79.32273285305062,45.39022294324579,1850.298462158483,8.992558193620955,7.1363835297965315,0.3
veriseti/sentetik/10_gurultu_hafif_86.png,10,gurultu,hafif,115.88348258895857,65.34455673676538,2753.0484463701086,10.6380544007821,7.614409117762552,0.3
veriseti/sentetik/10_karanlik_hafif_87.png,10,karanlik,hafif,79.56675104923056,44.39098381009812,300.13883384174085,1.3305566655918104,6.848483084027613,0.3
veriseti/sentetik/10_bulanik_hafif_88.png,10,bulanik,hafif,116.39625417550938,62.5510854336484,76.9036466092388,0.36851171928496324,7.421628417753222,0.3
veriseti/sentetik/10_karisik_hafif_89.png,10,karisik,hafif,79.0896818523559,45.570031760950386,2421.9948116917362,10.497021015191697,7.180613139556586,0.3
veriseti/sentetik/10_gurultu_hafif_90.png,10,gurultu,hafif,115.89775212463242,65.53813457200009,3292.736217490684,11.85983554615372,7.640096539060023,0.3
veriseti/sentetik/10_karanlik_hafif_91.png,10,karanlik,hafif,78.70248960286266,43.91913026596392,293.960137150885,1.316930561982397,6.833782476183862,0.3
veriseti/sentetik/10_bulanik_hafif_92.png,10,bulanik,hafif,116.4248160872503,63.2676291890271,160.19456278318756,0.5341910009503411,7.438735959041378,0.3
veriseti/sentetik/10_karisik_hafif_93.png,10,karisik,hafif,78.21048659554422,45.42143482727743,2949.154922793952,11.699652289932816,7.208086876629015,0.3
veriseti/sentetik/10_gurultu_hafif_94.png,10,gurultu,hafif,115.89012628834094,64.8582725810535,1497.4678502554282,7.041575736385969,7.543101448909956,0.3
veriseti/sentetik/10_karanlik_hafif_95.png,10,karanlik,hafif,74.73702047070243,41.708020961646895,265.19077490870404,1.2560603538205464,6.766504998657033,0.3
veriseti/sentetik/10_bulanik_hafif_96.png,10,bulanik,hafif,116.39625417550938,62.5510854336484,76.9036466092388,0.36851171928496324,7.421628417753222,0.3
veriseti/sentetik/10_karisik_hafif_97.png,10,karisik,hafif,74.23178526223626,42.21742404467661,1128.6834295734154,6.792783090345993,6.984879484212616,0.3
veriseti/sentetik/10_gurultu_hafif_98.png,10,gurultu,hafif,115.89970878498625,65.5759509336742,3392.437651169538,12.071280645623508,7.643874232868039,0.3
veriseti/sentetik/10_karanlik_hafif_99.png,10,karanlik,hafif,86.16708413829858,48.059206850652494,351.7439821756001,1.433795845270578,6.960759270488238,0.3
veriseti/sentetik/10_bulanik_hafif_100.png,10,bulanik,hafif,116.4248160872503,63.2676291890271,160.19456278318756,0.5341910009503411,7.438735959041378,0.3
veriseti/sentetik/10_karisik_hafif_101.png,10,karisik,hafif,85.66885426877433,49.46527252278082,3101.6117511091616,11.929209844815572,7.312580784265009,0.3
veriseti/sentetik/10_gurultu_orta_102.png,10,gurultu,orta,115.86816334687896,67.90755170343975,10106.865365102421,22.008572842164813,7.8122187505905725,0.6
veriseti/sentetik/10_karanlik_orta_103.png,10,karanlik,orta,49.260266280917804,27.596940534531782,116.97225786229568,0.8658060241800055,6.223615038726363,0.6
veriseti/sentetik/10_bulanik_orta_104.png,10,bulanik,orta,116.395063620012,61.12132242268635,18.674125539554204,0.27922515558495914,7.396254699667163,0.6
veriseti/sentetik/10_karisik_orta_105.png,10,karisik,orta,49.58315235493971,33.92587421257034,8744.569282329516,20.90480915361943,6.791764931349535,0.6
veriseti/sentetik/10_gurultu_orta_106.png,10,gurultu,orta,115.847143523321,68.17323517094177,10943.970130021611,22.987435770029123,7.821398124537281,0.6
veriseti/sentetik/10_karanlik_orta_107.png,10,karanlik,orta,50.39080864508884,28.235713280667294,122.35481352917766,0.8822980921071851,6.252983147168628,0.6
veriseti/sentetik/10_bulanik_orta_108.png,10,bulanik,orta,116.395063620012,61.12132242268635,18.674125539554204,0.27922515558495914,7.396254699667163,0.6
veriseti/sentetik/10_karisik_orta_109.png,10,karisik,orta,50.76995155933268,34.916059776108376,9475.927808868297,21.745590878636264,6.821675332712042,0.6
veriseti/sentetik/10_gurultu_orta_110.png,10,gurultu,orta,115.90547312922904,67.03927073618857,7564.315681700071,18.881848281955303,7.77066075750304,0.6
veriseti/sentetik/10_karanlik_orta_111.png,10,karanlik,orta,35.35369300608126,19.861722416579703,61.333919579483045,0.6573769729532613,5.763911902833006,0.6
veriseti/sentetik/10_bulanik_orta_112.png,10,bulanik,orta,116.39433558247761,61.7074723061795,31.902473269017324,0.2952893246613525,7.4054559116410426,0.6
veriseti/sentetik/10_karisik_orta_113.png,10,karisik,orta,35.84809235132332,25.685408837855952,6043.088693803011,17.352919385608356,6.328565387256348,0.6
veriseti/sentetik/10_gurultu_orta_114.png,10,gurultu,orta,115.85318290396566,69.10553514209832,14075.059611591472,26.165707772020852,7.842518076162824,0.6
veriseti/sentetik/10_karanlik_orta_115.png,10,karanlik,orta,35.68950483930832,20.0681029074346,62.567971710434286,0.6620808666165923,5.776550427881873,0.6
veriseti/sentetik/10_bulanik_orta_116.png,10,bulanik,orta,116.39513975465611,60.57447450015779,11.712038721107675,0.27327987626309697,7.389345949782004,0.6
veriseti/sentetik/10_karisik_orta_117.png,10,karisik,orta,37.46314797719767,29.67894201342191,11025.149046864919,23.42066958545177,6.2894889046553475,0.6
veriseti/sentetik/10_gurultu_orta_118.png,10,gurultu,orta,115.84379645402895,69.6553448128728,15951.083114288143,28.014260943950433,7.845530349961137,0.6
veriseti/sentetik/10_karanlik_orta_119.png,10,karanlik,orta,45.241570467371545,25.353089752668534,98.9884650644262,0.8047959106569603,6.098113736352576,0.6
veriseti/sentetik/10_bulanik_orta_120.png,10,bulanik,orta,116.39513975465611,60.57447450015779,11.712038721107675,0.27327987626309697,7.389345949782004,0.6
veriseti/sentetik/10_karisik_orta_121.png,10,karisik,orta,46.66090676361145,34.98421648969064,13326.194700857555,25.764659574121413,6.626048986336226,0.6
veriseti/sentetik/10_gurultu_orta_122.png,10,gurultu,orta,115.86585741884522,68.31643675080032,11482.051978503658,23.571221924254974,7.827204797447379,0.6
veriseti/sentetik/10_karanlik_orta_123.png,10,karanlik,orta,43.367120302254534,24.325982403809885,91.30667085819334,0.7775720437538106,6.0439435078125765,0.6
veriseti/sentetik/10_bulanik_orta_124.png,10,bulanik,orta,116.395063620012,61.12132242268635,18.674125539554204,0.27922515558495914,7.396254699667163,0.6
veriseti/sentetik/10_karisik_orta_125.png,10,karisik,orta,44.13305480742694,31.784912376235315,9528.848048566078,21.783772668301737,6.596613835305664,0.6
veriseti/sentetik/10_gurultu_siddetli_126.png,10,gurultu,siddetli,116.1709651017825,76.08609766883622,42871.79386630452,46.21985201448028,7.629517874370689,0.9
veriseti/sentetik/10_karanlik_siddetli_127.png,10,karanlik,siddetli,12.272293651322364,7.082166801090383,8.966340818131167,0.32491792722360835,4.293678326714675,0.9
veriseti/sentetik/10_bulanik_siddetli_128.png,10,bulanik,siddetli,116.39530439582401,59.058063427467566,4.580893999697448,0.26035808937216537,7.375207241513827,0.9
veriseti/sentetik/10_karisik_siddetli_129.png,10,karisik,siddetli,27.00806170712906,34.06723767106575,22821.213327286136,33.196871635670504,5.005036127228491,0.9
veriseti/sentetik/10_gurultu_siddetli_130.png,10,gurultu,siddetli,116.10177774394016,75.85569679829041,41611.38183548006,45.59201902230162,7.641832451126746,0.9
veriseti/sentetik/10_karanlik_siddetli_131.png,10,karanlik,siddetli,11.272325056863062,6.54158192941173,7.890091045070423,0.31115012203580966,4.180771136046531,0.9
veriseti/sentetik/10_bulanik_siddetli_132.png,10,bulanik,siddetli,116.39530439582401,59.058063427467566,4.580893999697448,0.26035808937216537,7.375207241513827,0.9
veriseti/sentetik/10_karisik_siddetli_133.png,10,karisik,siddetli,26.02133958906326,33.120191011524504,21698.688510054137,32.44437538263933,4.942791845897818,0.9
veriseti/sentetik/10_gurultu_siddetli_134.png,10,gurultu,siddetli,115.94598151831514,75.10228532979227,38288.64610325546,43.73441730648354,7.679575172577819,0.9
veriseti/sentetik/10_karanlik_siddetli_135.png,10,karanlik,siddetli,23.89512928614254,13.536295430305131,29.29176782617409,0.49177991811928445,5.217957375619736,0.9
veriseti/sentetik/10_bulanik_siddetli_136.png,10,bulanik,siddetli,116.39563082311066,59.53111684184549,5.841391539392977,0.2638888536302157,7.378795664203538,0.9
veriseti/sentetik/10_karisik_siddetli_137.png,10,karisik,siddetli,33.58364818180953,36.48697909323505,24789.029219316246,34.89153030734386,5.60897660099802,0.9
veriseti/sentetik/10_gurultu_siddetli_138.png,10,gurultu,siddetli,115.98934590823872,74.55631378779088,35712.89375147365,42.16210058431311,7.707552695462032,0.9
veriseti/sentetik/10_karanlik_siddetli_139.png,10,karanlik,siddetli,21.589375410413314,12.249499360283187,24.236757684856194,0.4583203834484266,5.070559581917341,0.9
veriseti/sentetik/10_bulanik_siddetli_140.png,10,bulanik,siddetli,116.39507504020861,60.01552735116566,7.838403243279216,0.26759444969483737,7.383248870796245,0.9
veriseti/sentetik/10_karisik_siddetli_141.png,10,karisik,siddetli,31.224528678968756,34.426140384454335,22278.314862030762,33.04406484471315,5.501006202520643,0.9
veriseti/sentetik/10_gurultu_siddetli_142.png,10,gurultu,siddetli,116.12046118560674,76.64771056936965,45620.50396002162,47.77568405317198,7.599594026385049,0.9
veriseti/sentetik/10_karanlik_siddetli_143.png,10,karanlik,siddetli,15.34912112070196,8.802165651314347,13.20255997696457,0.3716463178625981,4.606941071550722,0.9
veriseti/sentetik/10_bulanik_siddetli_144.png,10,bulanik,siddetli,116.39530439582401,59.058063427467566,4.580893999697448,0.26035808937216537,7.375207241513827,0.9
veriseti/sentetik/10_karisik_siddetli_145.png,10,karisik,siddetli,29.67466239043749,36.32171043528329,25800.89465831466,35.39107846565398,5.17043342891836,0.9
veriseti/sentetik/10_gurultu_siddetli_146.png,10,gurultu,siddetli,115.9303643994404,74.13846472578,33613.61111503402,40.87233261826969,7.72733869058238,0.9
veriseti/sentetik/10_karanlik_siddetli_147.png,10,karanlik,siddetli,12.275258144027713,7.085374292899032,8.979562559799692,0.3251410573146434,4.296715666211859,0.9
veriseti/sentetik/10_bulanik_siddetli_148.png,10,bulanik,siddetli,116.39530439582401,59.058063427467566,4.580893999697448,0.26035808937216537,7.375207241513827,0.9
veriseti/sentetik/10_karisik_siddetli_149.png,10,karisik,siddetli,24.284953890956157,29.969457312322678,17609.289721605925,29.21343150690394,4.96982709906535,0.9
veriseti/sentetik/10_temiz_150.png,10,temiz,yok,116.39342291843124,64.53495471929635,631.2864751934893,1.8697870536607863,7.472369039754788,0.0
veriseti/sentetik/10_temiz_151.png,10,temiz,yok,116.39342291843124,64.53495471929635,631.2864751934893,1.8697870536607863,7.472369039754788,0.0
veriseti/sentetik/10_temiz_152.png,10,temiz,yok,116.39342291843124,64.53495471929635,631.2864751934893,1.8697870536607863,7.472369039754788,0.0
veriseti/sentetik/10_temiz_153.png,10,temiz,yok,116.39342291843124,64.53495471929635,631.2864751934893,1.8697870536607863,7.472369039754788,0.0
veriseti/sentetik/10_temiz_154.png,10,temiz,yok,116.39342291843124,64.53495471929635,631.2864751934893,1.8697870536607863,7.472369039754788,0.0
veriseti/sentetik/10_temiz_155.png,10,temiz,yok,116.39342291843124,64.53495471929635,631.2864751934893,1.8697870536607863,7.472369039754788,0.0
veriseti/sentetik/2_gurultu_hafif_156.png,2,gurultu,hafif,120.07432141484044,54.18210268187581,2667.6151311281556,11.336447107468041,7.652400075719218,0.3
veriseti/sentetik/2_karanlik_hafif_157.png,2,karanlik,hafif,71.60583910034602,31.708718009855367,50.62277970011164,0.4788500032417647,6.704813844575552,0.3
veriseti/sentetik/2_bulanik_hafif_158.png,2,bulanik,hafif,120.60877290785595,52.6632276305179,13.165506204782385,0.2847281500730302,7.487935740049603,0.3
veriseti/sentetik/2_karisik_hafif_159.png,2,karisik,hafif,71.1007529155453,33.64561083919206,2584.9762218603664,11.314815943012254,7.047218362744983,0.3
veriseti/sentetik/2_gurultu_hafif_160.png,2,gurultu,hafif,120.10320069204153,53.50729349840429,1127.0518281429415,7.141660716773739,7.585846257445594,0.3
veriseti/sentetik/2_karanlik_hafif_161.png,2,karanlik,hafif,75.86191753171857,33.591833544102094,56.620032038889974,0.498157781399444,6.773069463213996,0.3
veriseti/sentetik/2_bulanik_hafif_162.png,2,bulanik,hafif,120.60877290785595,52.6632276305179,13.165506204782385,0.2847281500730302,7.487935740049603,0.3
veriseti/sentetik/2_karisik_hafif_163.png,2,karisik,hafif,75.3566698705626,34.31708756426713,1045.376637819737,7.093363165629652,7.004834839359243,0.3
veriseti/sentetik/2_gurultu_hafif_164.png,2,gurultu,hafif,120.07350281942843,54.45424056097288,3303.734051256885,12.670077550398501,7.672792930811352,0.3
veriseti/sentetik/2_karanlik_hafif_165.png,2,karanlik,hafif,78.40585287709855,34.70983670227196,60.33090221656386,0.507992848593917,6.812962359025936,0.3
veriseti/sentetik/2_bulanik_hafif_166.png,2,bulanik,hafif,120.6355792643855,52.79337890660736,28.206153722519662,0.3180365492870221,7.493695649265636,0.3
veriseti/sentetik/2_karisik_hafif_167.png,2,karisik,hafif,77.90418396770472,36.913389023108316,3242.4569827441187,12.664456132108041,7.1829022683292925,0.3
veriseti/sentetik/2_gurultu_hafif_168.png,2,gurultu,hafif,120.08409970524157,54.73234627814391,3940.0414593536593,13.861549043311923,7.69032061651425,0.3
veriseti/sentetik/2_karanlik_hafif_169.png,2,karanlik,hafif,72.25773804946816,32.01382988279877,51.532754389129565,0.48159403669394063,6.714148460805227,0.3
veriseti/sentetik/2_bulanik_hafif_170.png,2,bulanik,hafif,120.60877290785595,52.6632276305179,13.165506204782385,0.2847281500730302,7.487935740049603,0.3
veriseti/sentetik/2_karisik_hafif_171.png,2,karisik,hafif,71.77125752915545,34.83269437596653,3853.6910034528355,13.843195988634365,7.110692603553207,0.3
veriseti/sentetik/2_gurultu_hafif_172.png,2,gurultu,hafif,120.09374535435089,53.9171722518416,2050.605936680093,9.87063619482543,7.629822909248713,0.3
veriseti/sentetik/2_karanlik_hafif_173.png,2,karanlik,hafif,78.20434159938485,34.62771717197123,60.02035787503568,0.5067609581483021,6.809744554912701,0.3
